Episode,R_total,R_env,R_passing,R_in_box,R_assist,R_role,R_approach
3639,5.859999448,0,-2,0,0,7.559999406,0.300000012
3640,137.9999948,0,10.69999999,0,0,90.27999768,37.01999871
3641,71.71999782,0,2.5,0,0,54.51999879,14.6999995
3642,29.87999874,0,1.5,-2,0,25.03999841,5.339999922
3643,4.099999756,0,-1,0,0,4.799999714,0.300000012
3644,137.5599942,-1.000000119,0.5,6,0,90.71999711,41.33999886
3645,45.13999833,0,1.699999988,0,0,38.75999773,4.679999955
3646,3.599999845,0,-1.5,0,0,4.799999714,0.300000012
3647,5.679999679,0,-0.5,0,0,5.879999578,0.300000012
3648,22.65999877,0,-1.300000012,0,0,20.7199983,3.239999965
3649,7.819999754,0,1,0,0,6.159999639,0.659999996
3650,51.87999846,0,-1.399999917,0,0,40.55999799,12.71999978
3651,8.17999959,0,0,0,0,7.879999578,0.300000012
3652,5.899999619,0,-1,0,0,6.599999607,0.300000012
3653,87.11999653,0,0,-2,0,57.43999712,31.67999884
3654,65.619997,-1.000000119,3,0,0,47.47999687,16.13999933
3655,99.75999554,-1.000000119,-0.899999976,0,0,71.59999619,30.05999915
3656,5.599999785,0,0.5,0,0,4.799999714,0.300000012
3657,4.599999785,0,-0.5,0,0,4.799999714,0.300000012
3658,96.57999448,-1.000000119,-4.5,-2,0,56.55999744,47.51999836
3659,57.11999571,-1.000000119,2.199999988,0,0,45.23999724,10.67999981
3660,66.49999809,-1.000000119,7,0,0,44.83999705,15.6599996
3661,22.65999913,0,-1.5,-2,0,20.63999885,5.519999914
3662,49.61999691,0,-4,0,0,44.79999733,8.819999821
3663,7.979999393,0,-3,0,0,10.31999937,0.659999996
3664,54.67999736,-1.000000119,-2,-6,0,41.11999813,22.55999917
3665,30.01999879,0,-3.599999964,0,0,28.6399982,4.979999974
3666,120.8599971,-1.000000119,8.399999976,0,0,82.31999633,31.13999897
3667,6.919999689,0,-0.5,0,0,6.759999603,0.659999996
3668,31.45999828,0,-3.5,-2,0,20.51999868,16.43999927
3669,130.8399956,-1.000000119,9,0,0,84.67999637,38.15999855
3670,53.71999699,0,-3.300000012,-2,0,42.03999844,16.97999974
3671,47.53999727,-1.000000119,-10.90000004,0,0,51.27999833,8.159999914
3672,7.419999599,0,0,0,0,6.759999603,0.659999996
3673,78.45999756,1.000000119,3.199999988,0,1,39.11999786,34.1399985
3674,44.87999856,0,1.5,-4,0,28.5999974,18.77999932
3675,94.73999587,-1.000000119,0.399999976,0,0,76.19999556,19.13999955
3676,78.39999652,-1.000000119,4.5,0,0,56.11999737,18.77999927
3677,6.299999774,0,0,0,0,5.999999642,0.300000012
3678,5.859999716,0,0,0,0,5.559999704,0.300000012
3679,159.2999967,0,7.199999988,-2,0,88.87999439,65.21999741
3680,81.15999603,0,-2.800000012,0,0,65.83999757,18.11999918
3681,71.33999605,-1.000000119,0.699999988,0,0,61.0799948,10.55999981
3682,7.319999695,0,0.5,0,0,6.159999639,0.659999996
3683,21.25999931,0,-8.5,-6,0,28.3199988,7.439999841
3684,4.099999726,0,-1,0,0,4.799999714,0.300000012
3685,53.59999771,-1.000000119,-3.5,0,0,47.59999761,10.49999976
3686,118.1399936,-1.000000119,5.5,0,0,69.8399967,43.79999866
3687,7.779999793,0,1,0,0,6.479999602,0.300000012
3688,49.91999844,0,-4.799999952,0,0,49.31999832,5.399999924
3689,55.59999724,0,0.5,0,0,48.07999896,7.019999862
3690,6.899999797,0,0,0,0,6.599999607,0.300000012
3691,57.45999646,0,-11.30000001,0,0,60.59999678,8.159999862
3692,57.93999822,0,-1.5,-2,0,35.03999746,26.39999884
3693,24.05999941,0,-4.299999952,0,0,19.83999875,8.519999713
3694,73.51999646,-1.000000119,-3.5,0,0,55.63999747,22.37999923
3695,105.4999945,-1.000000119,-2,0,0,73.6399949,34.85999886
3696,35.71999863,0,-3.400000036,0,0,31.91999763,7.199999951
3697,5.599999845,0,0.5,0,0,4.799999714,0.300000012
3698,5.659999669,0,0,0,0,5.359999657,0.300000012
3699,72.57999712,-1.000000119,6.699999988,0,0,53.55999772,13.31999975
3700,68.21999745,0,0,0,0,52.31999737,15.89999943
3701,94.57999669,-1.000000119,-0.300000012,0,0,59.39999707,36.47999869
3702,12.01999915,0,0,0,0,11.71999913,0.300000012
3703,65.85999702,-1.000000119,0,0,0,49.63999726,17.2199993
3704,5.199999779,0,-0.5,0,0,5.399999678,0.300000012
3705,66.1399979,0,1.699999988,0,0,52.07999763,12.35999954
3706,32.21999823,0,-0.5,0,0,26.47999823,6.239999831
3707,58.63999763,-1.000000119,4.199999988,0,0,48.47999812,6.959999889
3708,36.43999834,0,-1.800000012,0,0,28.87999803,9.359999821
3709,126.1599957,0,10.20000005,0,0,74.67999743,41.27999835
3710,48.19999564,0,-3.300000012,0,0,41.95999801,9.539999858
3711,39.89999807,0,0.100000024,0,0,33.19999772,6.599999949
3712,123.1999962,-1.000000119,6.899999976,8,0,76.47999686,32.8199993
3713,49.15999608,-1.000000119,-7.299999952,0,0,46.71999742,10.73999982
3714,191.8799933,0,20.39999998,0,0,91.43999644,80.03999726
3715,56.75999671,0,3,2,0,29.19999844,22.55999894
3716,68.53999698,-1.000000119,-0.300000012,0,0,58.43999879,11.39999979
3717,109.979993,0,0,2,0,74.31999585,33.65999879
3718,64.01999628,-1.000000119,-2.600000024,0,0,54.83999842,12.77999979
3719,74.55999646,-1.000000119,4,0,0,51.63999674,19.91999932
3720,87.47999708,0,5.5,0,0,59.35999644,22.61999927
3721,85.55999675,-1.000000119,7.5,0,0,51.63999669,27.41999894
3722,100.799996,-1.000000119,17.69999999,0,0,49.23999865,34.85999877
3723,5.819999635,0,-1,0,0,6.159999639,0.659999996
3724,55.81999796,-1.000000119,1,0,0,48.43999753,7.379999854
3725,46.09999658,-1.000000119,-7.299999952,0,0,47.31999797,7.079999886
3726,5.599999785,0,0.5,0,0,4.799999714,0.300000012
3727,85.83999558,-1.000000119,4.199999988,0,0,61.51999606,21.11999918
3728,77.09999653,-1.000000119,1.5,4,0,53.15999871,19.43999938
3729,94.71999773,-1.000000119,12.69999999,0,0,50.31999753,32.69999884
3730,57.17999713,-1.000000119,3.699999988,0,0,45.84000064,8.639999852
3731,58.09999783,-1.000000119,1.699999988,0,0,44.07999782,13.3199997
3732,63.93999702,0,9,0,0,47.07999806,7.859999843
3733,4.71999985,0,-0.5,0,0,4.919999778,0.300000012
3734,3.599999815,0,-1.5,0,0,4.799999714,0.300000012
3735,3.599999815,0,-1.5,0,0,4.799999714,0.300000012
3736,5.599999785,0,0.5,0,0,4.799999714,0.300000012
3737,7.319999695,0,0.5,0,0,6.159999639,0.659999996
3738,35.45999888,0,-0.5,0,0,24.79999936,11.15999959
3739,95.37999625,-1.000000119,10.19999999,0,0,62.95999803,23.21999904
3740,5.299999654,0,-1,0,0,5.999999642,0.300000012
3741,59.09999721,0,13.39999998,0,0,37.95999745,7.739999875
3742,8.499999702,0,1,0,0,7.199999571,0.300000012
3743,5.099999726,0,0,0,0,4.799999714,0.300000012
3744,108.4199947,0,11,2,0,48.0799982,47.33999828
3745,104.5399967,0,13.09999996,0,0,56.39999835,35.03999888
3746,207.2799922,0,15.5999999,0,0,114.3999917,77.27999765
3747,3.099999726,0,-2,0,0,4.799999714,0.300000012
3748,87.5399979,-1.000000119,12.59999996,-2,0,43.55999679,34.37999895
3749,74.09999686,-1.000000119,13.5,-2,0,43.67999766,19.9199993
3750,97.39999815,0,9.699999988,0,0,53.31999858,34.37999852
3751,72.09999692,0,7.899999976,-2,0,43.27999485,22.91999952
3752,158.8999941,-1.000000119,15.30000001,0,0,95.63999486,48.95999888
3753,81.89999752,-1.000000119,0.200000048,0,0,71.71999711,10.97999983
3754,72.29999679,0,3.399999976,0,0,61.03999613,7.859999895
3755,77.07999626,-1.000000119,4.199999988,0,0,57.31999712,16.55999955
3756,7.69999969,0,0,0,0,7.399999678,0.300000012
3757,73.93999748,-1.000000119,2,0,0,54.03999828,18.89999939
3758,61.85999805,0,5.199999988,0,0,35.47999823,21.17999914
3759,25.55999917,0,0.5,0,0,16.59999961,8.459999658
3760,5.099999726,0,0,0,0,4.799999714,0.300000012
3761,5.199999779,0,-0.5,0,0,5.399999678,0.300000012
3762,95.53999683,-1.000000119,13.99999994,-2,0,58.43999648,26.09999947
3763,72.23999782,0,14.19999999,0,0,50.83999808,7.199999884
3764,84.69999784,0,7,-2,0,50.83999741,28.85999916
3765,6.499999613,0,-1,0,0,7.199999571,0.300000012
3766,105.0199976,-1.000000119,13.19999999,-8,0,72.91999778,27.89999905
3767,9.299999893,0,2,0,0,6.639999598,0.659999996
3768,49.59999729,-1.000000119,7.299999952,0,0,27.63999871,15.65999977
3769,66.17999525,-1.000000119,5.699999988,0,0,49.47999802,11.99999978
3770,5.599999785,0,0.5,0,0,4.799999714,0.300000012
3771,19.87999906,0,-5.299999952,0,0,21.87999889,3.299999982
3772,90.27999705,-1.000000119,13,0,0,57.39999722,20.87999922
3773,6.799999714,0,0.5,0,0,5.999999642,0.300000012
3774,6.099999547,0,-2,0,0,7.799999535,0.300000012
3775,2.979999751,0,-2,0,0,4.679999709,0.300000012
3776,58.99999699,0,-1.300000012,0,0,41.63999912,18.65999952
3777,56.5199971,-1.000000119,-0.800000012,0,0,48.59999773,9.719999783
3778,172.9399925,1.000000119,14.5,-20,1,75.87999493,100.5599956
3779,7.319999695,0,0.5,0,0,6.159999639,0.659999996
3780,76.81999624,0,7.5,-8,0,39.87999797,37.4399986
3781,80.05999617,-1.000000119,8,0,0,52.1199968,20.93999942
3782,33.1599981,0,-3.5,0,0,26.99999774,9.659999758
3783,22.09999985,0,-1,0,0,14.87999904,8.219999671
3784,6.099999905,0,1,0,0,4.799999714,0.300000012
3785,171.9199906,0,17,2,0,100.5999956,52.31999747
3786,68.57999678,-1.000000119,4,0,0,52.79999869,12.77999973
3787,31.35999808,0,-4.800000012,0,0,30.51999784,5.639999919
3788,58.57999705,-1.000000119,3.699999988,0,0,44.95999689,10.91999976
3789,62.69999631,-1.000000119,0,0,0,45.51999871,18.17999934
3790,40.85999686,-1.000000119,0,0,0,35.91999759,5.939999886
3791,4.559999764,0,-0.5,0,0,4.759999692,0.300000012
3792,3.099999726,0,-2,0,0,4.799999714,0.300000012
3793,7.579999804,0,0,0,0,7.279999614,0.300000012
3794,6.819999635,0,0,0,0,6.159999639,0.659999996
3795,5.179999769,0,0,0,0,4.879999757,0.300000012
3796,122.259994,0,14.19999999,-2,0,74.11999595,35.93999902
3797,57.21999642,-1.000000119,0.700000048,0,0,47.43999757,10.07999982
3798,173.5999938,-1.000000119,12.89999998,-8,0,97.03999369,72.65999747
3799,68.75999604,-1.000000119,7.5,0,0,50.5599962,11.69999973
3800,5.69999969,0,0,0,0,5.399999678,0.300000012
3801,169.9799945,-1.000000119,22.09999996,0,0,96.79999787,52.07999802
3802,6.539999634,0,-1,0,0,6.759999603,0.779999994
3803,6.299999833,0,0,0,0,5.999999642,0.300000012
3804,43.67999841,0,0,0,0,30.35999876,13.31999956
3805,57.57999656,-1.000000119,0,0,0,52.27999768,6.299999878
3806,46.21999767,-1.000000119,-5.299999952,0,0,45.19999737,7.319999881
3807,30.37999865,0,-1.300000012,0,0,26.51999831,5.159999937
3808,24.95999813,0,-2,0,0,24.07999784,2.879999965
3809,22.219999,0,-1,0,0,17.39999861,5.81999974
3810,74.57999448,-1.000000119,-7.300000012,4,0,59.7999963,19.07999952
3811,36.3799984,0,-0.5,4,0,22.79999828,10.07999969
3812,61.51999784,0,3.5,0,0,43.31999806,14.69999952
3813,74.07999633,0,4.399999976,0,0,47.95999788,21.71999954
3814,157.1999921,-1.000000119,15.39999998,-2,0,79.87999699,64.91999725
3815,98.73999629,-1.000000119,7.5,6,0,55.87999725,30.35999892
3816,83.9799966,0,6,0,0,59.31999674,18.65999945
3817,68.21999668,0,2,0,0,57.51999561,8.699999824
3818,52.3399964,0,-5.100000024,-2,0,33.39999831,26.03999905
3819,58.47999655,-1.000000119,-3.799999952,0,0,50.19999766,13.07999965
3820,113.4399955,-1.000000119,6.5,0,0,68.8799945,39.05999823
3821,6.299999833,0,0,0,0,5.999999642,0.300000012
3822,35.83999828,0,-2.800000012,0,0,28.55999807,10.07999979
3823,5.659999669,0,0,0,0,5.359999657,0.300000012
3824,67.75999822,0,3.199999988,0,0,56.51999927,8.039999865
3825,76.77999642,0,8,0,0,50.47999626,18.29999948
3826,31.63999805,0,-0.800000012,0,0,25.95999873,6.479999885
3827,48.11999735,0,-0.5,0,0,41.71999818,6.899999827
3828,5.599999785,0,0.5,0,0,4.799999714,0.300000012
3829,6.819999635,0,0,0,0,6.159999639,0.659999996
3830,3.599999815,0,-1.5,0,0,4.799999714,0.300000012
3831,70.81999647,-1.000000119,-2,-2,0,60.99999867,14.81999967
3832,50.679997,-1.000000119,3.5,0,0,39.95999852,8.219999798
3833,5.899999619,0,-1,0,0,6.599999607,0.300000012
3834,69.11999694,0,2.5,0,0,50.59999809,16.01999961
3835,5.099999875,0,0,0,0,4.799999714,0.300000012
3836,4.69999969,0,-1,0,0,5.399999678,0.300000012
3837,120.4999953,-1.000000119,9.100000024,0,0,80.59999586,31.79999901
3838,16.69999881,0,-7.5,0,0,22.27999878,1.919999994
3839,73.73999704,0,2,0,0,51.9999966,19.73999932
3840,97.6199958,0,18.39999998,0,0,63.19999752,16.0199997
3841,43.93999764,0,-3.5,0,0,33.51999873,13.91999962
3842,60.77999726,0,-2.899999976,0,0,54.07999702,9.599999882
3843,118.4199941,-1.000000119,-0.5,-2,0,79.31999706,42.59999838
3844,160.279994,-1.000000119,23.89999998,-2,0,95.39999487,43.9799987
3845,96.33999646,-1.000000119,0,-2,0,72.03999534,27.29999924
3846,50.43999783,0,3.5,-2,0,35.19999868,13.73999968
3847,6.299999833,0,0,0,0,5.999999642,0.300000012
3848,68.13999655,0,5.400000036,0,0,44.55999914,18.1799996
3849,8.599999666,0,0.5,0,0,7.799999535,0.300000012
3850,50.45999765,0,-2,0,0,46.9999982,5.459999897
3851,8.759999752,0,0.5,0,0,7.959999621,0.300000012
3852,77.39999577,-1.000000119,4.5,0,0,50.19999804,23.69999897
3853,66.95999812,1.000000119,5.5,0,1,35.81999779,23.639999
3854,57.55999704,0,-1.800000012,0,0,49.3999968,9.959999777
3855,54.7199964,0,5.899999976,0,0,41.91999716,6.899999939
3856,5.9799999,0,1,0,0,4.679999769,0.300000012
3857,56.93999812,-1.000000119,4,0,0,44.99999775,8.939999811
3858,72.15999532,0,6.899999976,0,0,53.91999784,11.33999986
3859,93.09999494,0,5.700000048,0,0,78.2799951,9.119999841
3860,39.21999735,0,2.199999988,0,0,33.71999735,3.29999999
3861,53.67999762,0,0.400000036,0,0,41.51999795,11.7599998
3862,7.899999797,0,1,0,0,6.599999607,0.300000012
3863,74.55999865,0,10.89999998,0,0,45.47999802,18.17999949
3864,9.059999704,0,1,0,0,7.759999514,0.300000012
3865,18.39999893,0,-3.5,0,0,20.51999885,1.379999988
3866,22.17999893,0,-1.300000012,0,0,19.63999879,3.839999974
3867,6.299999654,0,0,0,0,5.999999642,0.300000012
3868,71.53999724,0,8.5,-4,0,48.43999828,18.59999938
3869,58.07999847,1.000000119,3,4,1,29.63999963,19.43999925
3870,71.79999752,0,5.900000036,0,0,57.43999717,8.459999889
3871,68.87999637,0,10.89999998,0,0,44.11999744,13.85999978
3872,231.3199911,-1.000000119,34.39999998,4,0,120.9599948,72.95999748
3873,169.5199964,0,20.69999999,-2,0,65.55999815,85.25999632
3874,59.49999763,0,7,0,0,46.31999771,6.17999988
3875,114.5199941,0,14.39999998,0,0,69.39999561,30.7199991
3876,77.19999754,0,7,0,0,62.03999753,8.159999855
3877,75.31999618,0,6.699999988,0,0,57.87999645,10.73999984
3878,4.099999756,0,-1,0,0,4.799999714,0.300000012
3879,93.9999969,0,9,0,0,55.23999839,29.75999892
3880,73.4399966,0,11.60000002,0,0,50.31999616,11.51999984
3881,4.099999726,0,-1,0,0,4.799999714,0.300000012
3882,44.49999771,0,4.699999988,0,0,34.99999815,4.79999993
3883,210.9399919,0,23.89999992,0,0,119.4799939,67.55999825
3884,8.319999874,0,1.5,0,0,6.159999639,0.659999996
3885,4.69999969,0,-1,0,0,5.399999678,0.300000012
3886,91.29999573,-1.000000119,9,0,0,58.51999751,24.77999901
3887,75.11999731,-1.000000119,9.199999988,0,0,58.39999789,8.519999854
3888,66.97999762,-1.000000119,11,0,0,50.319998,6.659999795
3889,56.67999804,0,4.5,0,0,28.71999891,23.45999899
3890,77.71999706,-1.000000119,15.19999999,0,0,55.83999772,7.679999873
3891,3.099999756,0,-2,0,0,4.799999714,0.300000012
3892,89.4999976,0,13.5,-2,0,47.03999649,30.95999914
3893,28.81999937,0,4.699999988,0,0,20.63999837,3.479999982
3894,6.219999611,0,0,0,0,5.919999599,0.300000012
3895,145.619996,0,30.39999998,0,0,84.07999618,31.13999888
3896,82.83999665,0,12.39999998,0,0,46.43999766,23.99999938
3897,56.99999857,0,7.899999976,0,0,38.11999768,10.97999978
3898,91.13999707,0,12.39999998,0,0,54.79999769,23.93999927
3899,129.8799943,-1.000000119,23.69999999,-6,0,64.75999673,48.41999787
3900,58.33999708,-1.000000119,13.69999999,0,0,38.19999851,7.439999878
3901,29.59999913,0,4.5,0,0,21.55999911,3.53999994
3902,6.719999731,0,0.5,0,0,5.559999675,0.659999996
3903,90.55999686,0,12.5,0,0,52.79999571,25.2599989
3904,111.159995,-1.000000119,13.69999999,-6,0,71.99999698,32.45999896
3905,63.67999828,0,8.699999988,-2,0,37.71999773,19.25999946
3906,118.5399962,-1.000000119,16.19999999,-4,0,82.31999683,25.01999943
3907,72.49999827,0,4,-8,0,38.39999747,38.09999838
3908,122.5599924,0,17.69999993,0,0,72.39999363,32.4599992
3909,64.49999732,-1.000000119,13,0,0,45.47999872,7.019999862
3910,67.53999798,-1.000000119,7.699999988,0,0,48.83999826,11.99999974
3911,83.37999722,-1.000000119,7,0,0,57.03999646,20.33999925
3912,69.73999649,-1.000000119,10,0,0,56.59999804,4.139999926
3913,211.4199913,0,31.59999996,-4,0,107.1999951,76.61999805
3914,64.87999652,-1.000000119,6.5,0,0,47.1999966,12.17999969
3915,77.15999807,0,5.199999988,0,0,50.83999689,21.11999951
3916,116.1599958,0,16,-4,0,53.51999679,50.63999809
3917,5.099999726,0,0,0,0,4.799999714,0.300000012
3918,68.49999683,-1.000000119,7,0,0,45.75999826,16.73999938
3919,72.73999748,-1.000000119,6,0,0,49.1999988,18.5399993
3920,38.05999905,0,4,-2,0,26.99999839,9.059999786
3921,11.51999944,0,0.5,0,0,10.35999939,0.659999996
3922,17.81999925,0,0,0,0,15.83999906,1.979999974
3923,121.4199929,-1.000000119,17.5,4,0,57.95999743,42.95999838
3924,100.3999961,0,25.59999996,0,0,52.71999761,22.07999966
3925,161.3799925,-1.000000119,19.19999999,0,0,97.87999278,45.29999829
3926,245.6199893,-1.000000119,39.39999998,-6,0,132.9999928,80.2199975
3927,3.099999756,0,-2,0,0,4.799999714,0.300000012
3928,78.19999743,0,11.19999999,2,0,39.07999772,25.91999917
3929,85.91999681,0,9.899999976,0,0,57.83999839,18.17999956
3930,88.4599968,-1.000000119,21,0,0,51.83999754,16.6199992
3931,37.71999939,1.000000119,4.5,-4,1,26.15999794,9.059999853
3932,175.2399917,0,26.69999999,-14,0,97.19999433,65.33999764
3933,4.599999815,0,-0.5,0,0,4.799999714,0.300000012
3934,66.07999866,-1.000000119,4.5,0,0,47.0399988,15.53999951
3935,89.49999619,-1.000000119,14.69999999,0,0,62.11999457,13.67999974
3936,98.99999602,-1.000000119,20,0,0,69.43999691,10.55999976
3937,82.61999722,0,8.5,2,0,48.35999782,23.75999917
3938,51.53999549,-1.000000119,4,0,0,38.63999687,9.899999753
3939,7.099999577,0,-1,0,0,7.799999535,0.300000012
3940,6.499999583,0,-1,0,0,7.199999571,0.300000012
3941,65.39999771,-1.000000119,12.5,0,0,40.51999812,13.37999955
3942,47.89999831,0,3.699999988,0,0,37.3599984,6.839999892
3943,4.599999815,0,-0.5,0,0,4.799999714,0.300000012
3944,74.15999814,0,6.5,-4,0,42.67999774,28.97999902
3945,57.91999805,0,1.5,0,0,41.95999829,14.45999945
3946,63.49999695,-1.000000119,11.69999999,0,0,46.67999819,6.119999908
3947,4.599999785,0,-0.5,0,0,4.799999714,0.300000012
3948,123.9799954,-1.000000119,15.5,0,0,61.83999699,47.63999832
3949,94.93999712,-1.000000119,12.5,0,0,55.59999818,27.83999897
3950,82.09999621,-1.000000119,6.5,0,0,47.79999829,28.79999884
3951,4.599999845,0,-0.5,0,0,4.799999714,0.300000012
3952,21.85999876,0,-1,0,0,21.23999858,1.619999982
3953,40.999998,0,2.599999964,0,0,31.0799979,7.319999948
3954,60.95999582,-1.000000119,8.5,0,0,45.23999579,8.219999835
3955,38.51999849,0,-2.300000012,0,0,35.83999842,4.979999959
3956,74.61999813,0,8.5,0,0,41.87999844,24.23999894
3957,97.23999576,-1.000000119,11,0,0,62.51999678,24.71999903
3958,21.19999874,0,-2.5,0,0,17.99999928,5.699999735
3959,4.599999785,0,-0.5,0,0,4.799999714,0.300000012
3960,6.099999845,0,1,0,0,4.799999714,0.300000012
3961,7.059999585,0,-1,0,0,7.399999559,0.659999996
3962,7.9399997,0,-1,0,0,8.279999673,0.659999996
3963,4.199999779,0,-1.5,0,0,5.399999678,0.300000012
3964,126.3599962,0,20.89999998,2,0,70.39999777,33.05999902
3965,108.6199943,-1.000000119,20.19999999,0,0,69.19999246,20.21999963
3966,68.17999676,-1.000000119,14,0,0,45.75999718,9.419999808
3967,50.79999635,-1.000000119,-3.800000012,0,0,47.67999741,7.919999875
3968,106.4399979,0,4.699999988,-2,0,75.23999795,28.49999879
3969,130.3999939,-1.000000119,21.19999999,0,0,68.55999574,41.63999872
3970,68.29999626,-1.000000119,-0.5,0,0,49.75999694,20.0399993
3971,29.51999837,0,-6.100000024,0,0,31.83999872,3.779999986
3972,15.93999947,0,-2,0,0,16.07999927,1.859999977
3973,4.599999815,0,-0.5,0,0,4.799999714,0.300000012
3974,138.2599925,-1.000000119,24.69999993,0,0,85.03999631,29.51999944
3975,48.45999692,-1.000000119,-7,0,0,44.63999923,11.81999973
3976,93.19999494,-1.000000119,-8.600000024,0,0,73.2799952,29.51999925
3977,32.43999784,-1.000000119,-23.09999996,0,0,46.0399988,10.49999984
3978,134.0599971,-1.000000119,19.39999998,-2,0,65.75999618,51.89999848
3979,30.73999715,0,-1,0,0,31.31999713,0.420000009
3980,48.49999571,0,-13.5,-2,0,43.71999617,20.27999938
3981,61.57999726,-1.000000119,-10.29999995,0,0,60.63999809,12.23999977
3982,4.499999583,0,-3,0,0,7.199999571,0.300000012
3983,95.35999605,0,8.199999988,0,0,52.59999834,34.55999868
3984,58.87999539,-1.000000119,-11.80000001,0,0,58.59999545,13.07999975
3985,56.09999709,-1.000000119,-7,0,0,47.11999828,16.97999936
3986,132.7199942,-1.000000119,2.199999988,0,0,75.23999721,56.27999835
3987,77.75999579,0,0.699999988,4,0,41.91999763,31.1399985
3988,6.839999735,0,0.5,0,0,6.039999664,0.300000012
3989,6.819999635,0,0,0,0,6.159999639,0.659999996
3990,41.29999746,-1.000000119,-6.300000012,0,0,43.19999866,5.399999924
3991,106.8599983,0,3.099999964,0,0,54.91999749,48.8399989
3992,55.51999576,-1.000000119,-19.80000001,0,0,62.15999703,14.15999974
3993,5.69999969,0,0,0,0,5.399999678,0.300000012
3994,116.4599961,0,10.5,0,0,57.47999747,48.47999831
3995,56.53999569,0,-7.300000012,0,0,54.83999623,8.999999844
3996,73.51999826,-1.000000119,8.5,0,0,54.19999877,11.81999975
3997,150.2799919,-1.000000119,11,6,0,76.07999584,58.19999777
3998,109.8799964,-1.000000119,8.5,0,0,72.55999731,29.81999888
3999,5.599999785,0,0.5,0,0,4.799999714,0.300000012
4000,7.419999599,0,0,0,0,6.759999603,0.659999996
4001,99.17999592,-1.000000119,3.699999988,0,0,64.19999678,32.27999875
4002,5.099999726,0,0,0,0,4.799999714,0.300000012
4003,6.919999838,0,0.5,0,0,6.119999707,0.300000012
4004,60.09999828,-1.000000119,12.39999998,0,0,36.63999793,12.05999982
4005,5.099999726,0,0,0,0,4.799999714,0.300000012
4006,65.79999721,0,1.199999988,0,0,47.43999895,17.15999962
